sales_fact_id,sales_fact_key,period,gross_sales,units
3440351,PBS Benefits and ServicesTALTZ PSO#S#NSWS#NSW-11033Q11033Q#20190301,2019-03-01,496592.0,147.0
1698497,PBS Benefits and ServicesTALTZ PSO#S#TASS#TAS-11032P11032P#20170501,2017-05-01,16878.0,5.0
4883343,PBS Benefits and ServicesTASIGNA CML#S#ACTS#ACT-1309X1309X#20190301,2019-03-01,29547.0,7.0
2879654,PBS Benefits and ServicesTASIGNA CML#S#QLDS#QLD-1309X1309X#20170701,2017-07-01,515091.0,120.0
2016947,PBS Benefits and ServicesVOTRIENT RCC#S#TASS#TAS-011261Q011261Q#20190101,2019-01-01,13343.0,3.0
1597552,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#NSWS#NSW-10043N10043N#20171101,2017-11-01,74866.0,16.0
4755110,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#NSWS#NSW-2030W2030W#20190301,2019-03-01,27073.0,6.0
4514971,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#NSWS#NSW-2034C2034C#20181201,2018-12-01,13447.0,3.0
5359476,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#QLDS#QLD-10042M10042M#20170401,2017-04-01,7330.0,2.0
1293394,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#QLDS#QLD-10047T10047T#20180901,2018-09-01,3544.0,1.0
287058,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#QLDS#QLD-10047T10047T#20190201,2019-02-01,3577.0,1.0
185469,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#QLDS#QLD-10054E10054E#20180801,2018-08-01,2381.0,2.0
118031,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#SAS#SA-2232L2232L#20181101,2018-11-01,2396.0,2.0
5704205,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#VICS#VIC-2030W2030W#20180801,2018-08-01,67489.0,15.0
2204638,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#VICS#VIC-2034C2034C#20181101,2018-11-01,3577.0,1.0
2641313,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#VICS#VIC-2035D2035D#20180501,2018-05-01,247612.0,52.0
1184574,PBS Benefits and ServicesXALKORI LUNG MARKET#S#NSWS#NSW-10323H10323H#20180301,2018-03-01,28986.0,4.0
2295980,PBS Benefits and ServicesXOLAIR CSU#S#SAS#SA-11163M11163M#20180701,2018-07-01,5948.0,6.0
2403802,PBS Benefits and ServicesXOLAIR CSU#S#TASS#TAS-11175E11175E#20171101,2017-11-01,3285.0,4.0
1532112,PBS Benefits and ServicesXOLAIR SAA#S#ACTS#ACT-10109C10109C#20180601,2018-06-01,1706.0,1.0
2359532,PBS Benefits and ServicesXOLAIR SAA#S#QLDS#QLD-10118M10118M#20170501,2017-05-01,5783.0,14.0
2779322,PBS Benefits and ServicesXOLAIR SAA#S#VICS#VIC-10973M10973M#20170601,2017-06-01,821.0,1.0
4013789,PBS Benefits and ServicesZELBORAF MELANOMA TARGETED THERAPY#S#VICS#VIC-11081F11081F#20170801,2017-08-01,60001.0,8.0
2685815,PBS Benefits and ServicesBRENZYS RHEUMATOID ARTHRITIS#S#QLDS#QLD-11211C11211C#20190401,2019-04-01,11338.0,11.0
4989235,PBS Benefits and ServicesCIMZIA AS#S#QLDS#QLD-10137M10137M#20170301,2017-03-01,22126.0,17.0
4677130,PBS Benefits and ServicesCIMZIA AS#S#QLDS#QLD-10904X10904X#20170801,2017-08-01,20940.0,10.0
2524290,PBS Benefits and ServicesCIMZIA AS#S#TASS#TAS-10137M10137M#20180601,2018-06-01,2991.0,3.0
4688588,PBS Benefits and ServicesCIMZIA AS#S#TASS#TAS-10137M10137M#20190301,2019-03-01,3965.0,4.0
3980921,PBS Benefits and ServicesCIMZIA AS#S#VICS#VIC-11320T11320T#20190101,2019-01-01,32444.0,33.0
3231738,PBS Benefits and ServicesCIMZIA PSA#S#NSWS#NSW-11323Y11323Y#20181101,2018-11-01,17946.0,6.0
5467884,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#NSWS#NSW-11321W11321W#20180501,2018-05-01,2016.0,2.0
3661441,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#SAS#SA-10905Y10905Y#20170601,2017-06-01,10561.0,3.0
6153944,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#TASS#TAS-11322X11322X#20190101,2019-01-01,2967.0,1.0
6362307,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#WAS#WA-10905Y10905Y#20170601,2017-06-01,7019.0,2.0
2597975,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#WAS#WA-10905Y10905Y#20190401,2019-04-01,2967.0,1.0
3719968,PBS Benefits and ServicesCOSENTYX AS#S#TASS#TAS-10906B10906B#20181001,2018-10-01,3959.0,5.0
5038754,PBS Benefits and ServicesCOSENTYX AS#S#WAS#WA-10906B10906B#20181101,2018-11-01,54755.0,69.0
1913583,PBS Benefits and ServicesCOSENTYX PSA#S#NSWS#NSW-10899P10899P#20180101,2018-01-01,267006.0,171.0
2287089,PBS Benefits and ServicesCOSENTYX PSA#S#NSWS#NSW-10900Q10900Q#20190401,2019-04-01,15693.0,5.0
2341529,PBS Benefits and ServicesCOSENTYX PSA#S#QLDS#QLD-10898N10898N#20170701,2017-07-01,21165.0,27.0
5417963,PBS Benefits and ServicesCOSENTYX PSA#S#SAS#SA-10894J10894J#20171201,2017-12-01,3093.0,1.0
5767457,PBS Benefits and ServicesCOSENTYX PSA#S#TASS#TAS-10899P10899P#20181001,2018-10-01,51857.0,34.0
6572808,PBS Benefits and ServicesCOSENTYX PSA#S#TASS#TAS-10901R10901R#20180101,2018-01-01,12455.0,8.0
228944,PBS Benefits and ServicesCOSENTYX PSA#S#WAS#WA-10899P10899P#20180501,2018-05-01,193426.0,119.0
3197779,PBS Benefits and ServicesCOSENTYX PSO#S#NSWS#NSW-10494H10494H#20180501,2018-05-01,90611.0,58.0
6395743,PBS Benefits and ServicesCOSENTYX PSO#S#NSWS#NSW-10494H10494H#20180801,2018-08-01,62127.0,38.0
6676571,PBS Benefits and ServicesCOSENTYX PSO#S#SAS#SA-10910F10910F#20170801,2017-08-01,12337.0,2.0
955616,PBS Benefits and ServicesCOSENTYX PSO#S#VICS#VIC-10425Q10425Q#20171001,2017-10-01,514193.0,332.0
1202941,PBS Benefits and ServicesCOTELLIC MELANOMA TARGETED THERAPY#S#NTS#NT-11074W11074W#20171101,2017-11-01,8891.0,1.0
2025216,PBS Benefits and ServicesENBREL AS#S#NSWS#NSW-11196G11196G#20180301,2018-03-01,27596.0,27.0
6050201,PBS Benefits and ServicesENBREL AS#S#NSWS#NSW-11204Q11204Q#20181001,2018-10-01,16591.0,16.0
1494430,PBS Benefits and ServicesENBREL AS#S#QLDS#QLD-11204Q11204Q#20180901,2018-09-01,1043.0,1.0
3323707,PBS Benefits and ServicesENBREL AS#S#WAS#WA-9455P9455P#20190201,2019-02-01,18268.0,18.0
9249,PBS Benefits and ServicesENBREL AS#S#WAS#WA-9456Q9456Q#20180201,2018-02-01,121690.0,119.0
212760,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#NSWS#NSW-3448L3448L#20171101,2017-11-01,1011.0,1.0
6139168,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#NSWS#NSW-5735W5735W#20190301,2019-03-01,9607.0,10.0
4167786,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#QLDS#QLD-3450N3450N#20170801,2017-08-01,8149.0,8.0
1462968,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#SAS#SA-9641K9641K#20190201,2019-02-01,944.0,1.0
16771843,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#TASS#TAS-3450N3450N#20180501,2018-05-01,0.0,0.0
5829400,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#VICS#VIC-3450N3450N#20180501,2018-05-01,16455.0,16.0
6072519,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#VICS#VIC-5734T5734T#20180501,2018-05-01,22982.0,31.0
5950237,PBS Benefits and ServicesENBREL PSA#S#NTS#NT-9458T9458T#20170601,2017-06-01,9753.0,9.0
4035731,PBS Benefits and ServicesENBREL PSA#S#SAS#SA-11207W11207W#20180401,2018-04-01,1043.0,1.0
4463798,PBS Benefits and ServicesENBREL PSA#S#TASS#TAS-9458T9458T#20181201,2018-12-01,5195.0,5.0
2823672,PBS Benefits and ServicesENBREL PSA#S#VICS#VIC-11208X11208X#20190301,2019-03-01,39867.0,39.0
4500326,PBS Benefits and ServicesENBREL PSA#S#VICS#VIC-9087G9087G#20180501,2018-05-01,3063.0,3.0
6892005,PBS Benefits and ServicesENBREL PSA#S#VICS#VIC-9458T9458T#20180201,2018-02-01,141108.0,138.0
203193,PBS Benefits and ServicesENBREL PSO#S#NSWS#NSW-1954W1954W#20170901,2017-09-01,2054.0,2.0
5567635,PBS Benefits and ServicesENBREL PSO#S#NSWS#NSW-1963H1963H#20181101,2018-11-01,3030.0,3.0
1830591,PBS Benefits and ServicesENBREL PSO#S#NSWS#NSW-9431J9431J#20180901,2018-09-01,6160.0,6.0
2463978,PBS Benefits and ServicesENBREL PSO#S#QLDS#QLD-1964J1964J#20181201,2018-12-01,3063.0,3.0
1290930,PBS Benefits and ServicesENBREL PSO#S#QLDS#QLD-9431J9431J#20170801,2017-08-01,20638.0,20.0
2895387,PBS Benefits and ServicesENBREL PSO#S#SAS#SA-1954W1954W#20171201,2017-12-01,2021.0,2.0
3645054,PBS Benefits and ServicesENBREL PSO#S#SAS#SA-9431J9431J#20180201,2018-02-01,8847.0,8.0
20360,PBS Benefits and ServicesENBREL PSO#S#SAS#SA-9462B9462B#20180701,2018-07-01,2053.0,2.0
2012250,PBS Benefits and ServicesENBREL PSO#S#VICS#VIC-11223Q11223Q#20180201,2018-02-01,2053.0,2.0
3941339,PBS Benefits and ServicesENBREL PSO#S#VICS#VIC-11223Q11223Q#20190301,2019-03-01,3095.0,2.0
5475088,PBS Benefits and ServicesENBREL PSO#S#VICS#VIC-9431J9431J#20171001,2017-10-01,36037.0,35.0
316892,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#ACTS#ACT-11219L11219L#20181001,2018-10-01,30989.0,30.0
5738490,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#ACTS#ACT-11219L11219L#20181101,2018-11-01,21627.0,21.0
4510594,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#ACTS#ACT-9089J9089J#20190201,2019-02-01,2086.0,2.0
1508859,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#NSWS#NSW-8638P8638P#20170901,2017-09-01,44070.0,42.0
5951802,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#NTS#NT-11220M11220M#20181001,2018-10-01,7176.0,7.0
877135,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#TASS#TAS-9459W9459W#20170501,2017-05-01,8281.0,8.0
3415281,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#WAS#WA-11197H11197H#20180301,2018-03-01,3063.0,3.0
3445471,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#WAS#WA-11219L11219L#20181201,2018-12-01,177247.0,172.0
761484,PBS Benefits and ServicesEYLEA WAMD#S#TASS#TAS-2168D2168D#20171001,2017-10-01,562302.0,438.0
5568547,PBS Benefits and ServicesGLIVEC GIST#S#QLDS#QLD-5443L5443L#20180101,2018-01-01,3896.0,3.0
2197940,PBS Benefits and ServicesGLIVEC GIST#S#QLDS#QLD-5444M5444M#20190101,2019-01-01,29652.0,16.0
2380600,PBS Benefits and ServicesGLIVEC GIST#S#QLDS#QLD-9111M9111M#20181101,2018-11-01,20441.0,14.0
1391315,PBS Benefits and ServicesGLIVEC GIST#S#SAS#SA-9111M9111M#20190101,2019-01-01,6580.0,5.0
3600462,PBS Benefits and ServicesHUMIRA AS#S#VICS#VIC-9077R9077R#20170401,2017-04-01,19462.0,14.0
347397,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#ACTS#ACT-9191R9191R#20190401,2019-04-01,55624.0,44.0
401852,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#NSWS#NSW-8962Q8962Q#20180201,2018-02-01,11915.0,3.0
3129418,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#NSWS#NSW-8962Q8962Q#20180501,2018-05-01,15798.0,4.0
2284012,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#NSWS#NSW-9191R9191R#20180101,2018-01-01,991638.0,720.0
6842814,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#QLDS#QLD-10396E10396E#20180801,2018-08-01,11369.0,9.0
1474566,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#QLDS#QLD-10413C10413C#20190401,2019-04-01,1273.0,1.0
3135107,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#QLDS#QLD-8961P8961P#20171201,2017-12-01,3950.0,1.0
539124,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#QLDS#QLD-8963R8963R#20170401,2017-04-01,2832.0,2.0
4801521,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#QLDS#QLD-9186L9186L#20180201,2018-02-01,7964.0,2.0
2502583,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#QLDS#QLD-9188N9188N#20180701,2018-07-01,11202.0,9.0
5718918,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#SAS#SA-8964T8964T#20181001,2018-10-01,17321.0,14.0
5979905,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#SAS#SA-8965W8965W#20181101,2018-11-01,2460.0,2.0
5661444,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#SAS#SA-8965W8965W#20190101,2019-01-01,2493.0,2.0
2209873,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#TASS#TAS-9188N9188N#20180301,2018-03-01,1362.0,1.0
640164,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#TASS#TAS-9189P9189P#20180201,2018-02-01,49528.0,36.0
2993049,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#VICS#VIC-10397F10397F#20180401,2018-04-01,16141.0,4.0
535437,PBS Benefits and ServicesHUMIRA HIDRADENITIS SUPPURATIVA#S#NTS#NT-11133Y11133Y#20190301,2019-03-01,2414.0,1.0
2491758,PBS Benefits and ServicesHUMIRA HIDRADENITIS SUPPURATIVA#S#SAS#SA-11133Y11133Y#20180601,2018-06-01,10233.0,4.0
4375730,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#QLDS#QLD-9663N9663N#20171001,2017-10-01,7827.0,6.0
1877019,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#TASS#TAS-9663N9663N#20170901,2017-09-01,3930.0,3.0
597920,PBS Benefits and ServicesHUMIRA PSA#S#VICS#VIC-9033K9033K#20181101,2018-11-01,13663.0,10.0
3241914,PBS Benefits and ServicesHUMIRA PSA#S#WAS#WA-9034L9034L#20180201,2018-02-01,68712.0,50.0
165020,PBS Benefits and ServicesHUMIRA PSO#S#NSWS#NSW-9427E9427E#20180801,2018-08-01,85802.0,69.0
1223060,PBS Benefits and ServicesHUMIRA PSO#S#SAS#SA-9428F9428F#20181201,2018-12-01,62272.0,50.0
795590,PBS Benefits and ServicesHUMIRA PSO#S#TASS#TAS-9428F9428F#20180901,2018-09-01,70836.0,57.0
6870326,PBS Benefits and ServicesHUMIRA PSO#S#VICS#VIC-9425C9425C#20170601,2017-06-01,23358.0,17.0
6196156,PBS Benefits and ServicesHUMIRA PSO#S#VICS#VIC-9426D9426D#20190301,2019-03-01,8639.0,7.0
6043626,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#ACTS#ACT-8741C8741C#20180801,2018-08-01,78494.0,63.0
2613030,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#NSWS#NSW-8741C8741C#20180201,2018-02-01,445128.0,322.0
6614844,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#VICS#VIC-8741C8741C#20180401,2018-04-01,497064.0,360.0
5032377,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#VICS#VIC-9099X9099X#20180101,2018-01-01,231336.0,166.0
3088331,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#ACTS#ACT-10960W10960W#20181201,2018-12-01,1263.0,1.0
2939112,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#NSWS#NSW-11121H11121H#20170901,2017-09-01,2758.0,1.0
1398052,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#QLDS#QLD-10944B10944B#20171201,2017-12-01,5485.0,4.0
115234,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#VICS#VIC-11121H11121H#20180601,2018-06-01,2791.0,2.0
1477468,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#WAS#WA-10945C10945C#20180801,2018-08-01,3607.0,1.0
5705027,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#WAS#WA-10955N10955N#20190401,2019-04-01,11098.0,9.0
6102959,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#ACTS#ACT-9114Q9114Q#20180301,2018-03-01,81411.0,30.0
5302268,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#NSWS#NSW-10917N10917N#20170801,2017-08-01,3010.0,1.0
549676,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#NSWS#NSW-9115R9115R#20180801,2018-08-01,15301.0,7.0
1808706,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#NSWS#NSW-9124F9124F#20171201,2017-12-01,24679.0,10.0
664623,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#SAS#SA-9124F9124F#20170401,2017-04-01,9611.0,3.0
6475397,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#WAS#WA-9113P9113P#20170601,2017-06-01,76772.0,30.0
5139682,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#WAS#WA-9115R9115R#20180201,2018-02-01,19162.0,5.0
575521,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) RARE#S#NSWS#NSW-9174W9174W#20171101,2017-11-01,2527.0,1.0
6525984,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) RARE#S#SAS#SA-9174W9174W#20190301,2019-03-01,2770.0,3.0
2915383,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) RARE#S#VICS#VIC-9175X9175X#20180501,2018-05-01,2447.0,1.0
2586783,PBS Benefits and ServicesINFLECTRA CROHN DISEASE#S#VICS#VIC-11396T11396T#20181001,2018-10-01,2301.0,1.0
4882531,PBS Benefits and ServicesJADENU IRON CHELATION#S#ACTS#ACT-11557G11557G#20190401,2019-04-01,435.0,1.0
2852654,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#NSWS#NSW-10615Q10615Q#20171201,2017-12-01,294113.0,57.0
4927412,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#NSWS#NSW-10619X10619X#20170901,2017-09-01,5111.0,1.0
5058725,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#SAS#SA-10614P10614P#20180301,2018-03-01,11097.0,2.0
3271456,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#TASS#TAS-10617T10617T#20180901,2018-09-01,37150.0,7.0
755366,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#TASS#TAS-10617T10617T#20181201,2018-12-01,43122.0,8.0
3711289,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#WAS#WA-10616R10616R#20170601,2017-06-01,30819.0,9.0
6635621,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#WAS#WA-10618W10618W#20170501,2017-05-01,11065.0,2.0
3719903,PBS Benefits and ServicesLUCENTIS DME#S#ACTS#ACT-10374B10374B#20181001,2018-10-01,8259.0,5.0
2186270,PBS Benefits and ServicesLUCENTIS DME#S#NSWS#NSW-10374B10374B#20170401,2017-04-01,848636.0,600.0
1909113,PBS Benefits and ServicesLUCENTIS DME#S#QLDS#QLD-10374B10374B#20190201,2019-02-01,256035.0,188.0
5596715,PBS Benefits and ServicesLUCENTIS WAMD#S#NSWS#NSW-1382R1382R#20180101,2018-01-01,873598.0,742.0
4988628,PBS Benefits and ServicesLUCENTIS WAMD#S#NTS#NT-10138N10138N#20171001,2017-10-01,38550.0,29.0
17002571,PBS Benefits and ServicesMEKINIST MELANOMA TARGETED THERAPY#S#NSWS#NSW-10403M10403M#20180701,2018-07-01,0.0,0.0
1387480,PBS Benefits and ServicesMEKINIST MELANOMA TARGETED THERAPY#S#VICS#VIC-10405P10405P#20171201,2017-12-01,486882.0,54.0
16883274,PBS Benefits and ServicesNPLATE ITP#S#ACTS#ACT-9696H9696H#20190301,2019-03-01,0.0,0.0
5439199,PBS Benefits and ServicesNPLATE ITP#S#TASS#TAS-9696H9696H#20170501,2017-05-01,7384.0,2.0
4550807,PBS Benefits and ServicesNPLATE ITP#S#TASS#TAS-9698K9698K#20170401,2017-04-01,7390.0,1.0
3466271,PBS Benefits and ServicesNPLATE ITP#S#TASS#TAS-9698K9698K#20190401,2019-04-01,4386.0,1.0
3547192,PBS Benefits and ServicesNPLATE ITP#S#WAS#WA-9699L9699L#20180401,2018-04-01,53027.0,5.0
1881205,PBS Benefits and ServicesNUCALA SAA#S#NSWS#NSW-10980X10980X#20180301,2018-03-01,105043.0,64.0
4479730,PBS Benefits and ServicesNUCALA SAA#S#QLDS#QLD-10996R10996R#20170401,2017-04-01,1599.0,1.0
1745627,PBS Benefits and ServicesNUCALA SAA#S#WAS#WA-10980X10980X#20170701,2017-07-01,10008.0,6.0
6251286,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#NSWS#NSW-5754W5754W#20180801,2018-08-01,588569.0,268.0
5128893,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#TASS#TAS-9654D9654D#20180701,2018-07-01,43040.0,21.0
3193960,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#VICS#VIC-5755X5755X#20170601,2017-06-01,147014.0,74.0
6908875,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#VICS#VIC-9612X9612X#20180501,2018-05-01,34346.0,17.0
2377118,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#VICS#VIC-9654D9654D#20180801,2018-08-01,355674.0,160.0
235273,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#WAS#WA-11389K11389K#20190401,2019-04-01,80497.0,41.0
5435188,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#WAS#WA-9612X9612X#20180101,2018-01-01,1551.0,1.0
16898517,PBS Benefits and ServicesREMICADE PSA#S#ACTS#ACT-5756Y5756Y#20181001,2018-10-01,0.0,0.0
2535243,PBS Benefits and ServicesREMICADE PSA#S#NTS#NT-5756Y5756Y#20190301,2019-03-01,2685.0,1.0
2414393,PBS Benefits and ServicesREMICADE PSA#S#VICS#VIC-6496X6496X#20180101,2018-01-01,52195.0,19.0
16956831,PBS Benefits and ServicesREMICADE PSO#S#ACTS#ACT-5758C5758C#20180301,2018-03-01,0.0,0.0
4102703,PBS Benefits and ServicesREMICADE PSO#S#QLDS#QLD-9617E9617E#20170901,2017-09-01,34327.0,12.0
4763378,PBS Benefits and ServicesREMICADE PSO#S#VICS#VIC-9617E9617E#20180301,2018-03-01,6269.0,3.0
4428179,PBS Benefits and ServicesREMICADE RHEUMATOID ARTHRITIS#S#NSWS#NSW-5757B5757B#20180501,2018-05-01,20500.0,14.0
6055131,PBS Benefits and ServicesREMICADE RHEUMATOID ARTHRITIS#S#SAS#SA-5757B5757B#20171001,2017-10-01,8494.0,5.0
2824374,PBS Benefits and ServicesREMICADE RHEUMATOID ARTHRITIS#S#SAS#SA-5757B5757B#20190101,2019-01-01,6176.0,5.0
6229835,PBS Benefits and ServicesREMICADE RHEUMATOID ARTHRITIS#S#VICS#VIC-5757B5757B#20190401,2019-04-01,10587.0,7.0
695938,PBS Benefits and ServicesREMICADE RHEUMATOID ARTHRITIS#S#WAS#WA-6397Q6397Q#20170601,2017-06-01,24866.0,14.0
5566691,PBS Benefits and ServicesREMICADE ULCERATIVE COLITIS#S#ACTS#ACT-10184B10184B#20170601,2017-06-01,12428.0,4.0
1493918,PBS Benefits and ServicesREMICADE ULCERATIVE COLITIS#S#ACTS#ACT-10184B10184B#20170901,2017-09-01,8873.0,3.0
6583834,PBS Benefits and ServicesREMICADE ULCERATIVE COLITIS#S#QLDS#QLD-10057H10057H#20170901,2017-09-01,21835.0,9.0
4033281,PBS Benefits and ServicesREVOLADE ITP#S#ACTS#ACT-5825N5825N#20170401,2017-04-01,2946.0,2.0
6370432,PBS Benefits and ServicesREVOLADE ITP#S#SAS#SA-5825N5825N#20180201,2018-02-01,15632.0,11.0
16956584,PBS Benefits and ServicesSANDOSTATIN LAR SAS LAR MARKET#S#NTS#NT-10550G10550G#20180901,2018-09-01,0.0,0.0
3791177,PBS Benefits and ServicesSANDOSTATIN LAR SAS LAR MARKET#S#QLDS#QLD-10558Q10558Q#20180701,2018-07-01,103075.0,25.0
1897513,PBS Benefits and ServicesSIMPONI AS#S#QLDS#QLD-3434R3434R#20170901,2017-09-01,6624.0,5.0
2116146,PBS Benefits and ServicesSIMPONI PSA#S#ACTS#ACT-11365E11365E#20190401,2019-04-01,2519.0,2.0
4364023,PBS Benefits and ServicesSIMPONI PSA#S#QLDS#QLD-11373N11373N#20180701,2018-07-01,5154.0,4.0
159426,PBS Benefits and ServicesSIMPONI PSA#S#VICS#VIC-3430M3430M#20190201,2019-02-01,6370.0,5.0
1720727,PBS Benefits and ServicesSIMPONI ULCERATIVE COLITIS#S#VICS#VIC-11382C11382C#20181001,2018-10-01,41116.0,32.0
6809291,PBS Benefits and ServicesSOMATULINE AUTOGEL ACRO+NET#S#NTS#NT-011289E011289E#20180701,2018-07-01,1807.0,1.0
367436,PBS Benefits and ServicesSOMATULINE AUTOGEL SAS LAR MARKET#S#QLDS#QLD-6424D6424D#20181001,2018-10-01,17633.0,6.0
6650163,PBS Benefits and ServicesSOMATULINE AUTOGEL SAS LAR MARKET#S#QLDS#QLD-6425E6425E#20180501,2018-05-01,68451.0,17.0
4335363,PBS Benefits and ServicesSOMATULINE AUTOGEL SAS LAR MARKET#S#QLDS#QLD-6425E6425E#20181101,2018-11-01,49571.0,14.0
439489,PBS Benefits and ServicesSOMATULINE AUTOGEL SAS LAR MARKET#S#SAS#SA-5779E5779E#20180801,2018-08-01,58690.0,19.0
6814101,PBS Benefits and ServicesSOMATULINE AUTOGEL SAS LAR MARKET#S#VICS#VIC-6424D6424D#20180901,2018-09-01,14684.0,5.0
2429307,PBS Benefits and ServicesSOMATULINE AUTOGEL SAS LAR MARKET#S#WAS#WA-5777C5777C#20170501,2017-05-01,19012.0,9.0
4813187,PBS Benefits and ServicesSOMATULINE AUTOGEL SAS LAR MARKET#S#WAS#WA-5777C5777C#20190301,2019-03-01,7554.0,4.0
6348685,PBS Benefits and ServicesSOMATULINE AUTOGEL SAS LAR MARKET#S#WAS#WA-6423C6423C#20170701,2017-07-01,15449.0,7.0
133582,PBS Benefits and ServicesSPRYCEL CML#S#ACTS#ACT-9342Q9342Q#20180101,2018-01-01,23755.0,5.0
